0.17,0.0,0.985,0.0,1.0,0.0,-0.985,0.0,0.17,0.386814,0.0,0.570194,1
0.17,0.0,0.985,0.0,1.0,0.0,-0.985,0.0,0.17,0.38681401199875576,0.0,0.5701939893317042,1
0.17,0.0,0.985,0.0,1.0,0.0,-0.985,0.0,0.17,0.38681409580977205,0.0,0.570193914813918,1
0.17,0.0,0.985,0.0,1.0,0.0,-0.985,0.0,0.17,0.38681432275016536,0.0,0.5701937130373921,1
0.17,0.0,0.985,0.0,1.0,0.0,-0.985,0.0,0.17,0.38681476359812755,0.0,0.570193321072044,1
0.17,0.0,0.985,0.0,1.0,0.0,-0.985,0.0,0.17,0.38681548859428205,0.0,0.5701926764657526,1
0.17,0.0,0.985,0.0,1.0,0.0,-0.985,0.0,0.17,0.38681656744303894,0.0,0.5701917172431528,1
0.17,0.0,0.985,0.0,1.0,0.0,-0.985,0.0,0.17,0.3868180693139512,0.0,0.5701903819044297,1
0.17,0.0,0.985,0.0,1.0,0.0,-0.985,0.0,0.17,0.38682006284307063,0.0,0.5701886094241143,1
0.17,0.0,0.985,0.0,1.0,0.0,-0.985,0.0,0.17,0.38682261613430313,0.0,0.5701863392498764,1
0.17,0.0,0.985,0.0,1.0,0.0,-0.985,0.0,0.17,0.3868257967607649,0.0,0.5701835113013205,1
0.17,0.0,0.985,0.0,1.0,0.0,-0.985,0.0,0.17,0.3868296717661381,0.0,0.5701800659687796,1
0.17,0.0,0.985,0.0,1.0,0.0,-0.985,0.0,0.17,0.3868343076660266,0.0,0.5701759441121099,1
0.17,0.0,0.985,0.0,1.0,0.0,-0.985,0.0,0.17,0.38683977044931184,0.0,0.5701710870594858,1
0.17,0.0,0.985,0.0,1.0,0.0,-0.985,0.0,0.17,0.3868461255795083,0.0,0.5701654366061938,1
0.17,0.0,0.985,0.0,1.0,0.0,-0.985,0.0,0.17,0.38685343799612004,0.0,0.5701589350134272,1
0.17,0.0,0.985,0.0,1.0,0.0,-0.985,0.0,0.17,0.3868617721159956,0.0,0.5701515250070809,1
0.17,0.0,0.985,0.0,1.0,0.0,-0.985,0.0,0.17,0.3868711918346842,0.0,0.570143149776546,1
0.17,0.0,0.985,0.0,1.0,0.0,-0.985,0.0,0.17,0.3868817605277918,0.0,0.570133752973504,1
0.17,0.0,0.985,0.0,1.0,0.0,-0.985,0.0,0.17,0.38689354105233625,0.0,0.5701232787107215,1
0.17,0.0,0.985,0.0,1.0,0.0,-0.985,0.0,0.17,0.3869065957481036,0.0,0.5701116715608451,1
0.17,0.0,0.985,0.0,1.0,0.0,-0.985,0.0,0.17,0.38692098643900374,0.0,0.5700988765551949,1
0.17,0.0,0.985,0.0,1.0,0.0,-0.985,0.0,0.17,0.386936774434426,0.0,0.5700848391825605,1
0.17,0.0,0.985,0.0,1.0,0.0,-0.985,0.0,0.17,0.3869540205305951,0.0,0.5700695053879943,1
0.17,0.0,0.985,0.0,1.0,0.0,-0.985,0.0,0.17,0.38697278501192706,0.0,0.5700528215716071,1
0.17,0.0,0.985,0.0,1.0,0.0,-0.985,0.0,0.17,0.38699312765238475,0.0,0.5700347345873614,1
0.17,0.0,0.985,0.0,1.0,0.0,-0.985,0.0,0.17,0.3870151077168336,0.0,0.5700151917418673,1
0.17,0.0,0.985,0.0,1.0,0.0,-0.985,0.0,0.17,0.38703878396239794,0.0,0.569994140793176,1
0.171,0.0,0.985,0.0,1.0,0.0,-0.985,0.0,0.171,0.3870642146398159,0.0,0.5699715299495751,1
0.171,0.0,0.985,0.0,1.0,0.0,-0.985,0.0,0.171,0.38709145749479623,0.0,0.5699473078683825,1
0.171,0.0,0.985,0.0,1.0,0.0,-0.985,0.0,0.171,0.38712056976937315,0.0,0.5699214236547415,1
