W_x_error,W_y_error,W_z_error,V_x_error,V_y_error,V_z_error
0.0,0.0,0.0,0.46918299999999996,-0.26741400000000004,0.0
0.0,0.0,0.0,0.46916499999999994,-0.267332,0.0
0.0,0.0,0.0,0.469147,-0.267246,0.0
0.0,0.0,0.0,0.46913099999999996,-0.267156,0.0
0.0,0.0,0.0,0.4691139999999999,-0.26706300000000005,0.0
0.0,0.0,0.0,0.46909799999999996,-0.266965,0.0
0.0,0.0,0.0,0.46908199999999994,-0.266866,0.0
0.0,0.0,0.0,0.46906499999999995,-0.266762,0.0
0.0,0.0,0.0,0.46904899999999994,-0.266656,0.0
0.0,0.0,0.0,0.4690329999999999,-0.26654600000000006,0.0
0.0,0.0,0.0,0.46901799999999993,-0.266432,0.0
0.0,0.0,0.0,0.4690019999999999,-0.266315,0.0
0.0,0.0,0.0,0.46898599999999996,-0.266195,0.0
0.0,0.0,0.0,0.46896999999999994,-0.266072,0.0
0.0,0.0,0.0,0.468954,-0.265946,0.0
0.0,0.0,0.0,0.46893899999999994,-0.265815,0.0
0.0,0.0,0.0,0.468923,-0.26568400000000003,0.0
0.0,0.0,0.0,0.46890699999999996,-0.265549,0.0
0.0,0.0,0.0,0.4688899999999999,-0.265411,0.0
0.0,0.0,0.0,0.46887399999999996,-0.26527,0.0
0.0,0.0,0.0,0.46885699999999997,-0.265125,0.0
0.0,0.0,0.0,0.4688399999999999,-0.26497800000000005,0.0
0.0,0.0,0.0,0.46882399999999996,-0.264826,0.0
0.0,0.0,0.0,0.468807,-0.264671,0.0
0.0,0.0,0.0,0.46879099999999996,-0.26451399999999997,0.0
0.0,0.0,0.0,0.46877399999999997,-0.264353,0.0
0.0,0.0,0.0,0.468757,-0.264189,0.0
0.0,0.0,0.0,0.46873899999999996,-0.26402400000000004,0.0
0.0,0.0,0.0,0.46872099999999994,-0.26385400000000003,0.0
0.0,0.0,0.0,0.46870399999999995,-0.26368199999999997,0.0
0.0,0.0,0.0,0.46868699999999996,-0.26350599999999996,0.0
