-2.57376,5e-05,-1e-05,2.57376,-5e-05,0.0
-2.58128,5e-05,-1e-05,2.58128,-5e-05,0.0
-2.58836,5e-05,-1e-05,2.58836,-5e-05,0.0
-2.59502,5e-05,-1e-05,2.59502,-5e-05,0.0
-2.60128,5e-05,-1e-05,2.60128,-5e-05,0.0
-2.60718,5e-05,-1e-05,2.60718,-5e-05,0.0
-2.6127,5e-05,-1e-05,2.6127,-5e-05,0.0
-2.61787,5e-05,-1e-05,2.61787,-5e-05,0.0
-2.6227,5e-05,-1e-05,2.6227,-5e-05,0.0
-2.62722,5e-05,-1e-05,2.62722,-5e-05,0.0
-2.63143,5e-05,-1e-05,2.63143,-5e-05,0.0
-2.63534,5e-05,-1e-05,2.63534,-5e-05,0.0
-2.63897,5e-05,-1e-05,2.63897,-5e-05,0.0
-2.64234,5e-05,-1e-05,2.64234,-5e-05,0.0
-2.64545,5e-05,-1e-05,2.64545,-5e-05,0.0
-2.64832,5e-05,-1e-05,2.64832,-5e-05,0.0
-2.65095,5e-05,-1e-05,2.65095,-5e-05,0.0
-2.65335,5e-05,-1e-05,2.65335,-5e-05,0.0
-2.65556,5e-05,-1e-05,2.65556,-5e-05,0.0
-2.65754,5e-05,-1e-05,2.65754,-5e-05,0.0
-2.65935,5e-05,-1e-05,2.65935,-5e-05,0.0
-2.66094,5e-05,-1e-05,2.66094,-5e-05,0.0
-2.66238,5e-05,-1e-05,2.66238,-5e-05,0.0
-2.66363,5e-05,-1e-05,2.66363,-5e-05,0.0
-2.66475,5e-05,-1e-05,2.66475,-5e-05,0.0
-2.66568,5e-05,-1e-05,2.66568,-5e-05,0.0
-2.66648,5e-05,-1e-05,2.66648,-5e-05,0.0
-2.66716,5e-05,-1e-05,2.66716,-5e-05,0.0
-2.66769,5e-05,-1e-05,2.66769,-5e-05,0.0
-2.66808,5e-05,-1e-05,2.66808,-5e-05,0.0
-2.66837,5e-05,-1e-05,2.66837,-5e-05,0.0
-2.66854,5e-05,-1e-05,2.66854,-5e-05,0.0
-2.66861,5e-05,-1e-05,2.66861,-5e-05,0.0
-2.66858,5e-05,-1e-05,2.66858,-5e-05,0.0
-2.66845,5e-05,-1e-05,2.66845,-5e-05,0.0
-2.66822,5e-05,-1e-05,2.66822,-5e-05,0.0
-2.6679,5e-05,-1e-05,2.6679,-5e-05,0.0
-2.6675,5e-05,-1e-05,2.6675,-5e-05,0.0
-2.66702,5e-05,-1e-05,2.66702,-5e-05,0.0
-2.66647,5e-05,-1e-05,2.66647,-5e-05,0.0
-2.66586,5e-05,-1e-05,2.66586,-5e-05,0.0
-2.66517,5e-05,-1e-05,2.66517,-5e-05,0.0
-2.66443,5e-05,-1e-05,2.66443,-5e-05,0.0
-2.66361,5e-05,-1e-05,2.66361,-5e-05,0.0
-2.66275,5e-05,-1e-05,2.66275,-5e-05,0.0
-2.66184,5e-05,-1e-05,2.66184,-5e-05,0.0
-2.66087,5e-05,-1e-05,2.66087,-5e-05,0.0
-2.65987,5e-05,-1e-05,2.65987,-5e-05,0.0
-2.65881,5e-05,-1e-05,2.65881,-5e-05,0.0
-2.65772,5e-05,-1e-05,2.65772,-5e-05,0.0
-2.65658,5e-05,-1e-05,2.65658,-5e-05,0.0
-2.65541,5e-05,-1e-05,2.65541,-5e-05,0.0
-2.65421,5e-05,-1e-05,2.65421,-5e-05,0.0
-2.65297,5e-05,-1e-05,2.65297,-5e-05,0.0
-2.65172,5e-05,-1e-05,2.65172,-5e-05,0.0
-2.65043,5e-05,-1e-05,2.65043,-5e-05,0.0
-2.64912,5e-05,-1e-05,2.64912,-5e-05,0.0
-2.64777,5e-05,-1e-05,2.64777,-5e-05,0.0
-2.64641,5e-05,-1e-05,2.64641,-5e-05,0.0
-2.64502,5e-05,-1e-05,2.64502,-5e-05,0.0
-2.64363,5e-05,-1e-05,2.64363,-5e-05,0.0
-2.64222,5e-05,-1e-05,2.64222,-5e-05,0.0
-2.6408,5e-05,-1e-05,2.6408,-5e-05,0.0
-2.63935,5e-05,-1e-05,2.63935,-5e-05,0.0
-2.63789,5e-05,-1e-05,2.63789,-5e-05,0.0
-2.63643,5e-05,-1e-05,2.63643,-5e-05,0.0
-2.63496,5e-05,-1e-05,2.63496,-5e-05,0.0
-2.63347,5e-05,-1e-05,2.63347,-5e-05,0.0
-2.63197,5e-05,-1e-05,2.63197,-5e-05,0.0
-2.63047,5e-05,-1e-05,2.63047,-5e-05,0.0
-2.62896,5e-05,-1e-05,2.62896,-5e-05,0.0
-2.62746,5e-05,-1e-05,2.62746,-5e-05,0.0
-2.62594,5e-05,-1e-05,2.62594,-5e-05,0.0
-2.62443,5e-05,-1e-05,2.62443,-5e-05,0.0
-2.62291,5e-05,-1e-05,2.62291,-5e-05,0.0
-2.62137,5e-05,-1e-05,2.62137,-5e-05,0.0
-2.61986,5e-05,-1e-05,2.61986,-5e-05,0.0
-2.61832,5e-05,-1e-05,2.61832,-5e-05,0.0
-2.61681,5e-05,-1e-05,2.61681,-5e-05,0.0
-2.61528,5e-05,-1e-05,2.61528,-5e-05,0.0
-2.61376,5e-05,-1e-05,2.61376,-5e-05,0.0
-2.61225,5e-05,-1e-05,2.61225,-5e-05,0.0
-2.61073,5e-05,-1e-05,2.61073,-5e-05,0.0
-2.60922,5e-05,-1e-05,2.60922,-5e-05,0.0
-2.60773,5e-05,-1e-05,2.60773,-5e-05,0.0
-2.60623,5e-05,-1e-05,2.60623,-5e-05,0.0
-2.60473,5e-05,-1e-05,2.60473,-5e-05,0.0
-2.60324,5e-05,-1e-05,2.60324,-5e-05,0.0
-2.60176,5e-05,-1e-05,2.60176,-5e-05,0.0
-2.60026,5e-05,-1e-05,2.60026,-5e-05,0.0
-2.59878,5e-05,-1e-05,2.59878,-5e-05,0.0
-2.5973,5e-05,-1e-05,2.5973,-5e-05,0.0
-2.59583,5e-05,-1e-05,2.59583,-5e-05,0.0
-2.59439,5e-05,-1e-05,2.59439,-5e-05,0.0
-2.59294,5e-05,-1e-05,2.59294,-5e-05,0.0
-2.59149,5e-05,-1e-05,2.59149,-5e-05,0.0
-2.59007,5e-05,-1e-05,2.59007,-5e-05,0.0
-2.58864,5e-05,-1e-05,2.58864,-5e-05,0.0
-2.58722,5e-05,-1e-05,2.58722,-5e-05,0.0
-2.58581,5e-05,-1e-05,2.58581,-5e-05,0.0
-2.58442,5e-05,-1e-05,2.58442,-5e-05,0.0
-2.58302,5e-05,-1e-05,2.58302,-5e-05,0.0
-2.58163,5e-05,-1e-05,2.58163,-5e-05,0.0
-2.58026,5e-05,-1e-05,2.58026,-5e-05,0.0
-2.5789,5e-05,-1e-05,2.5789,-5e-05,0.0
-2.57754,5e-05,-1e-05,2.57754,-5e-05,0.0
-2.57619,5e-05,-1e-05,2.57619,-5e-05,0.0
-2.57485,5e-05,-1e-05,2.57485,-5e-05,0.0
-2.57353,5e-05,-1e-05,2.57353,-5e-05,0.0
-2.5722,5e-05,-1e-05,2.5722,-5e-05,0.0
-2.57091,5e-05,-1e-05,2.57091,-5e-05,0.0
-2.56959,5e-05,-1e-05,2.56959,-5e-05,0.0
-2.5683,5e-05,-1e-05,2.5683,-5e-05,0.0
-2.56701,5e-05,-1e-05,2.56701,-5e-05,0.0
-2.56574,5e-05,-1e-05,2.56574,-5e-05,0.0
-2.56448,5e-05,-1e-05,2.56448,-5e-05,0.0
-2.56324,5e-05,-1e-05,2.56324,-5e-05,0.0
-2.56199,5e-05,-1e-05,2.56199,-5e-05,0.0
-2.56076,5e-05,-1e-05,2.56076,-5e-05,0.0
-2.55954,5e-05,-1e-05,2.55954,-5e-05,0.0
-2.55833,5e-05,-1e-05,2.55833,-5e-05,0.0
-2.55713,5e-05,-1e-05,2.55713,-5e-05,0.0
-2.55595,5e-05,-1e-05,2.55595,-5e-05,0.0
-2.55478,5e-05,-1e-05,2.55478,-5e-05,0.0
-2.5536,5e-05,-1e-05,2.5536,-5e-05,0.0
-2.55243,5e-05,-1e-05,2.55243,-5e-05,0.0
-2.55129,5e-05,-1e-05,2.55129,-5e-05,0.0
-2.55016,5e-05,-1e-05,2.55016,-5e-05,0.0
-2.54901,5e-05,-1e-05,2.54901,-5e-05,0.0
-2.54791,5e-05,-1e-05,2.54791,-5e-05,0.0
-2.54679,5e-05,-1e-05,2.54679,-5e-05,0.0
-2.54568,5e-05,-1e-05,2.54568,-5e-05,0.0
-2.54461,5e-05,-1e-05,2.54461,-5e-05,0.0
-2.54353,5e-05,-1e-05,2.54353,-5e-05,0.0
-2.54244,5e-05,-1e-05,2.54244,-5e-05,0.0
-2.54137,5e-05,-1e-05,2.54137,-5e-05,0.0
-2.54032,5e-05,-1e-05,2.54032,-5e-05,0.0
-2.53929,5e-05,-1e-05,2.53929,-5e-05,0.0
-2.53824,5e-05,-1e-05,2.53824,-5e-05,0.0
-2.53722,5e-05,-1e-05,2.53722,-5e-05,0.0
-2.53621,5e-05,-1e-05,2.53621,-5e-05,0.0
-2.53519,5e-05,-1e-05,2.53519,-5e-05,0.0
-2.53419,5e-05,-1e-05,2.53419,-5e-05,0.0
-2.53321,5e-05,-1e-05,2.53321,-5e-05,0.0
-2.53224,5e-05,-1e-05,2.53224,-5e-05,0.0
-2.53128,5e-05,-1e-05,2.53128,-5e-05,0.0
-2.53032,5e-05,-1e-05,2.53032,-5e-05,0.0
-2.52939,5e-05,-1e-05,2.52939,-5e-05,0.0
-2.52844,5e-05,-1e-05,2.52844,-5e-05,0.0
-2.5275,5e-05,-1e-05,2.5275,-5e-05,0.0
-2.52658,5e-05,-1e-05,2.52658,-5e-05,0.0
-2.52566,5e-05,-1e-05,2.52566,-5e-05,0.0
-2.52475,5e-05,-1e-05,2.52475,-5e-05,0.0
-2.52386,5e-05,-1e-05,2.52386,-5e-05,0.0
-2.52297,5e-05,-1e-05,2.52297,-5e-05,0.0
-2.52209,5e-05,-1e-05,2.52209,-5e-05,0.0
-2.52122,5e-05,-1e-05,2.52122,-5e-05,0.0
-2.52037,5e-05,-1e-05,2.52037,-5e-05,0.0
-2.51952,5e-05,-1e-05,2.51952,-5e-05,0.0
-2.51868,5e-05,-1e-05,2.51868,-5e-05,0.0
-2.51785,5e-05,-1e-05,2.51785,-5e-05,0.0
-2.51704,5e-05,-1e-05,2.51704,-5e-05,0.0
-2.51622,5e-05,-1e-05,2.51622,-5e-05,0.0
-2.51543,5e-05,-1e-05,2.51543,-5e-05,0.0
-2.51464,5e-05,-1e-05,2.51464,-5e-05,0.0
-2.51386,5e-05,-1e-05,2.51386,-5e-05,0.0
-2.51308,5e-05,-1e-05,2.51308,-5e-05,0.0
-2.51229,5e-05,-1e-05,2.51229,-5e-05,0.0
-2.51154,5e-05,-1e-05,2.51154,-5e-05,0.0
-2.51079,5e-05,-1e-05,2.51079,-5e-05,0.0
-2.51003,5e-05,-1e-05,2.51003,-5e-05,0.0
-2.5093,5e-05,-1e-05,2.5093,-5e-05,0.0
-2.50857,5e-05,-1e-05,2.50857,-5e-05,0.0
-2.50785,5e-05,-1e-05,2.50785,-5e-05,0.0
-2.50713,5e-05,-1e-05,2.50713,-5e-05,0.0
-2.50642,5e-05,-1e-05,2.50642,-5e-05,0.0
-2.50574,5e-05,-1e-05,2.50574,-5e-05,0.0
-2.50505,5e-05,-1e-05,2.50505,-5e-05,0.0
-2.50436,5e-05,-1e-05,2.50436,-5e-05,0.0
-2.5037,5e-05,-1e-05,2.5037,-5e-05,0.0
-2.50302,5e-05,-1e-05,2.50302,-5e-05,0.0
-2.50237,5e-05,-1e-05,2.50237,-5e-05,0.0
-2.50173,5e-05,-1e-05,2.50173,-5e-05,0.0
-2.50108,5e-05,-1e-05,2.50108,-5e-05,0.0
-2.50044,5e-05,-1e-05,2.50044,-5e-05,0.0
-2.49982,5e-05,-1e-05,2.49982,-5e-05,0.0
-2.49921,5e-05,-1e-05,2.49921,-5e-05,0.0
-2.4986,5e-05,-1e-05,2.4986,-5e-05,0.0
-2.498,5e-05,-1e-05,2.498,-5e-05,0.0
-2.49741,5e-05,-1e-05,2.49741,-5e-05,0.0
-2.49682,5e-05,-1e-05,2.49682,-5e-05,0.0
-2.49623,5e-05,-1e-05,2.49623,-5e-05,0.0
-2.49565,5e-05,-1e-05,2.49565,-5e-05,0.0
-2.49508,5e-05,-1e-05,2.49508,-5e-05,0.0
-2.49452,5e-05,-1e-05,2.49452,-5e-05,0.0
-2.49397,5e-05,-1e-05,2.49397,-5e-05,0.0
-2.49343,5e-05,-1e-05,2.49343,-5e-05,0.0
-2.49287,5e-05,-1e-05,2.49287,-5e-05,0.0
-2.49236,5e-05,-1e-05,2.49236,-5e-05,0.0
-2.49182,5e-05,-1e-05,2.49182,-5e-05,0.0
-2.49131,5e-05,-1e-05,2.49131,-5e-05,0.0
-2.49079,5e-05,-1e-05,2.49079,-5e-05,0.0
-2.49028,5e-05,-1e-05,2.49028,-5e-05,0.0
-2.48978,5e-05,-1e-05,2.48978,-5e-05,0.0
-2.48929,5e-05,-1e-05,2.48929,-5e-05,0.0
-2.48881,5e-05,-1e-05,2.48881,-5e-05,0.0
-2.48834,5e-05,-1e-05,2.48834,-5e-05,0.0
-2.48786,5e-05,-1e-05,2.48786,-5e-05,0.0
-2.48741,5e-05,-1e-05,2.48741,-5e-05,0.0
-2.48695,5e-05,-1e-05,2.48695,-5e-05,0.0
-2.4865,5e-05,-1e-05,2.4865,-5e-05,0.0
-2.48605,5e-05,-1e-05,2.48605,-5e-05,0.0
-2.48563,5e-05,-1e-05,2.48563,-5e-05,0.0
-2.4852,5e-05,-1e-05,2.4852,-5e-05,0.0
-2.48476,5e-05,-1e-05,2.48476,-5e-05,0.0
-2.48435,5e-05,-1e-05,2.48435,-5e-05,0.0
-2.48393,5e-05,-1e-05,2.48393,-5e-05,0.0
-2.48353,5e-05,-1e-05,2.48353,-5e-05,0.0
-2.48312,5e-05,-1e-05,2.48312,-5e-05,0.0
-2.48271,5e-05,-1e-05,2.48271,-5e-05,0.0
-2.48233,5e-05,-1e-05,2.48233,-5e-05,0.0
-2.48195,5e-05,-1e-05,2.48195,-5e-05,0.0
-2.48157,5e-05,-1e-05,2.48157,-5e-05,0.0
-2.4812,5e-05,-1e-05,2.4812,-5e-05,0.0
-2.48085,5e-05,-1e-05,2.48085,-5e-05,0.0
-2.48049,5e-05,-1e-05,2.48049,-5e-05,0.0
-2.48013,5e-05,-1e-05,2.48013,-5e-05,0.0
-2.47979,5e-05,-1e-05,2.47979,-5e-05,0.0
-2.47945,5e-05,-1e-05,2.47945,-5e-05,0.0
-2.47911,5e-05,-1e-05,2.47911,-5e-05,0.0
-2.47878,5e-05,-1e-05,2.47878,-5e-05,0.0
-2.47846,5e-05,-1e-05,2.47846,-5e-05,0.0
-2.47816,5e-05,-1e-05,2.47816,-5e-05,0.0
-2.47784,5e-05,-1e-05,2.47784,-5e-05,0.0
-2.47755,5e-05,-1e-05,2.47755,-5e-05,0.0
-2.47726,5e-05,-1e-05,2.47726,-5e-05,0.0
-2.47696,5e-05,-1e-05,2.47696,-5e-05,0.0
-2.47668,5e-05,-1e-05,2.47668,-5e-05,0.0
-2.47641,5e-05,-1e-05,2.47641,-5e-05,0.0
-2.47613,5e-05,-1e-05,2.47613,-5e-05,0.0
-2.47585,5e-05,-1e-05,2.47585,-5e-05,0.0
-2.47558,5e-05,-1e-05,2.47558,-5e-05,0.0
-2.47532,5e-05,-1e-05,2.47532,-5e-05,0.0
-2.47506,5e-05,-1e-05,2.47506,-5e-05,0.0
-2.47481,5e-05,-1e-05,2.47481,-5e-05,0.0
-2.47455,5e-05,-1e-05,2.47455,-5e-05,0.0
-2.47433,5e-05,-1e-05,2.47433,-5e-05,0.0
-2.47409,5e-05,-1e-05,2.47409,-5e-05,0.0
-2.47387,5e-05,-1e-05,2.47387,-5e-05,0.0
-2.47363,5e-05,-1e-05,2.47363,-5e-05,0.0
-2.47342,5e-05,-1e-05,2.47342,-5e-05,0.0
-2.47319,5e-05,-1e-05,2.47319,-5e-05,0.0
-2.47299,5e-05,-1e-05,2.47299,-5e-05,0.0
-2.4728,5e-05,-1e-05,2.4728,-5e-05,0.0
-2.47261,5e-05,-1e-05,2.47261,-5e-05,0.0
-2.47241,5e-05,-1e-05,2.47241,-5e-05,0.0
-2.47224,5e-05,-1e-05,2.47224,-5e-05,0.0
-2.47205,5e-05,-1e-05,2.47205,-5e-05,0.0
-2.47187,5e-05,-1e-05,2.47187,-5e-05,0.0
-2.47171,5e-05,-1e-05,2.47171,-5e-05,0.0
-2.47154,5e-05,-1e-05,2.47154,-5e-05,0.0
-2.47139,5e-05,-1e-05,2.47139,-5e-05,0.0
-2.47123,5e-05,-1e-05,2.47123,-5e-05,0.0
-2.47109,5e-05,-1e-05,2.47109,-5e-05,0.0
-2.47094,5e-05,-1e-05,2.47094,-5e-05,0.0
-2.47079,5e-05,-1e-05,2.47079,-5e-05,0.0
-2.47065,5e-05,-1e-05,2.47065,-5e-05,0.0
-2.47052,5e-05,-1e-05,2.47052,-5e-05,0.0
-2.47041,5e-05,-1e-05,2.47041,-5e-05,0.0
-2.47027,5e-05,-1e-05,2.47027,-5e-05,0.0
-2.47016,5e-05,-1e-05,2.47016,-5e-05,0.0
-2.47005,5e-05,-1e-05,2.47005,-5e-05,0.0
-2.46994,5e-05,-1e-05,2.46994,-5e-05,0.0
-2.46984,5e-05,-1e-05,2.46984,-5e-05,0.0
-2.46973,5e-05,-1e-05,2.46973,-5e-05,0.0
-2.46964,5e-05,-1e-05,2.46964,-5e-05,0.0
-2.46955,5e-05,-1e-05,2.46955,-5e-05,0.0
-2.46946,5e-05,-1e-05,2.46946,-5e-05,0.0
-2.46937,5e-05,-1e-05,2.46937,-5e-05,0.0
-2.46928,5e-05,-1e-05,2.46928,-5e-05,0.0
-2.46921,5e-05,-1e-05,2.46921,-5e-05,0.0
-2.46915,5e-05,-1e-05,2.46915,-5e-05,0.0
-2.46908,5e-05,-1e-05,2.46908,-5e-05,0.0
-2.46901,5e-05,-1e-05,2.46901,-5e-05,0.0
-2.46896,5e-05,-1e-05,2.46896,-5e-05,0.0
-2.46889,5e-05,-1e-05,2.46889,-5e-05,0.0
-2.46885,5e-05,-1e-05,2.46885,-5e-05,0.0
-2.46881,5e-05,-1e-05,2.46881,-5e-05,0.0
-2.46879,5e-05,-1e-05,2.46879,-5e-05,0.0
-2.46875,5e-05,-1e-05,2.46875,-5e-05,0.0
-2.46873,5e-05,-1e-05,2.46873,-5e-05,0.0
-2.46869,5e-05,-1e-05,2.46869,-5e-05,0.0
-2.46865,5e-05,-1e-05,2.46865,-5e-05,0.0
-2.46863,5e-05,-1e-05,2.46863,-5e-05,0.0
-2.46862,5e-05,-1e-05,2.46862,-5e-05,0.0
-2.46861,5e-05,-1e-05,2.46861,-5e-05,0.0
-2.4686,5e-05,-1e-05,2.4686,-5e-05,0.0
-2.46859,5e-05,-1e-05,2.46859,-5e-05,0.0
-2.46861,5e-05,-1e-05,2.46861,-5e-05,0.0
-2.46862,5e-05,-1e-05,2.46862,-5e-05,0.0
-2.46862,5e-05,-1e-05,2.46862,-5e-05,0.0
-2.46863,5e-05,-1e-05,2.46863,-5e-05,0.0
-2.46865,5e-05,-1e-05,2.46865,-5e-05,0.0
-2.46866,5e-05,-1e-05,2.46866,-5e-05,0.0
-2.46867,5e-05,-1e-05,2.46867,-5e-05,0.0
-2.46868,5e-05,-1e-05,2.46868,-5e-05,0.0
-2.46871,5e-05,-1e-05,2.46871,-5e-05,0.0
-2.46874,5e-05,-1e-05,2.46874,-5e-05,0.0
-2.46878,5e-05,-1e-05,2.46878,-5e-05,0.0
-2.46882,5e-05,-1e-05,2.46882,-5e-05,0.0
-2.46888,5e-05,-1e-05,2.46888,-5e-05,0.0
-2.4689,5e-05,-1e-05,2.4689,-5e-05,0.0
-2.46896,5e-05,-1e-05,2.46896,-5e-05,0.0
-2.469,5e-05,-1e-05,2.469,-5e-05,0.0
-2.46905,5e-05,-1e-05,2.46905,-5e-05,0.0
-2.46911,5e-05,-1e-05,2.46911,-5e-05,0.0
-2.46918,5e-05,-1e-05,2.46918,-5e-05,0.0
-2.46925,5e-05,-1e-05,2.46925,-5e-05,0.0
-2.46931,5e-05,-1e-05,2.46931,-5e-05,0.0
-2.46939,5e-05,-1e-05,2.46939,-5e-05,0.0
-2.46945,5e-05,-1e-05,2.46945,-5e-05,0.0
-2.46953,5e-05,-1e-05,2.46953,-5e-05,0.0
-2.46961,5e-05,-1e-05,2.46961,-5e-05,0.0
-2.46968,5e-05,-1e-05,2.46968,-5e-05,0.0
-2.46976,5e-05,-1e-05,2.46976,-5e-05,0.0
-2.46985,5e-05,-1e-05,2.46985,-5e-05,0.0
-2.46994,5e-05,-1e-05,2.46994,-5e-05,0.0
-2.47002,5e-05,-1e-05,2.47002,-5e-05,0.0
-2.47013,5e-05,-1e-05,2.47013,-5e-05,0.0
-2.47022,5e-05,-1e-05,2.47022,-5e-05,0.0
-2.47031,5e-05,-1e-05,2.47031,-5e-05,0.0
-2.47041,5e-05,-1e-05,2.47041,-5e-05,0.0
-2.4705,5e-05,-1e-05,2.4705,-5e-05,0.0
-2.47063,5e-05,-1e-05,2.47063,-5e-05,0.0
-2.47073,5e-05,-1e-05,2.47073,-5e-05,0.0
-2.47084,5e-05,-1e-05,2.47084,-5e-05,0.0
-2.47095,5e-05,-1e-05,2.47095,-5e-05,0.0
-2.47106,5e-05,-1e-05,2.47106,-5e-05,0.0
-2.47118,5e-05,-1e-05,2.47118,-5e-05,0.0
-2.47129,5e-05,-1e-05,2.47129,-5e-05,0.0
-2.4714,5e-05,-1e-05,2.4714,-5e-05,0.0
-2.47153,5e-05,-1e-05,2.47153,-5e-05,0.0
-2.47165,5e-05,-1e-05,2.47165,-5e-05,0.0
-2.47178,5e-05,-1e-05,2.47178,-5e-05,0.0
-2.47191,5e-05,-1e-05,2.47191,-5e-05,0.0
-2.47203,5e-05,-1e-05,2.47203,-5e-05,0.0
-2.47217,5e-05,-1e-05,2.47217,-5e-05,0.0
-2.4723,5e-05,-1e-05,2.4723,-5e-05,0.0
-2.47244,5e-05,-1e-05,2.47244,-5e-05,0.0
-2.47256,5e-05,-1e-05,2.47256,-5e-05,0.0
