-0.40938,1.01545,1.42495,1.0
-0.40943,1.02477,1.43432,1.0
-0.40944,1.03413,1.44369,1.0
-0.40941,1.04353,1.45306,1.0
-0.40934,1.05298,1.46243,1.0
-0.40923,1.06247,1.47181,1.0
-0.40908,1.072,1.48119,1.0
-0.40888,1.08158,1.49057,1.0
-0.40864,1.0912,1.49995,1.0
-0.40836,1.10087,1.50934,1.0
-0.40804,1.11058,1.51873,1.0
-0.40768,1.12033,1.52812,1.0
-0.40728,1.13013,1.53752,1.0
-0.40683,1.13997,1.54692,1.0
-0.40634,1.14986,1.55632,1.0
-0.40581,1.1598,1.56573,1.0
-0.40524,1.16978,1.57514,1.0
-0.40463,1.17981,1.58456,1.0
-0.40397,1.18989,1.59398,1.0
-0.40327,1.20002,1.60341,1.0
-0.40253,1.2102,1.61285,1.0
-0.40175,1.22043,1.62229,1.0
-0.40093,1.2307,1.63174,1.0
-0.40006,1.24103,1.6412,1.0
-0.39915,1.2514,1.65067,1.0
-0.3982,1.26183,1.66015,1.0
-0.39721,1.27231,1.66964,1.0
-0.39617,1.28284,1.67914,1.0
-0.39509,1.29342,1.68864,1.0
-0.39397,1.30406,1.69816,1.0
-0.39281,1.31475,1.70769,1.0
-0.3916,1.3255,1.71723,1.0
-0.39035,1.3363,1.72679,1.0
-0.38906,1.34716,1.73636,1.0
-0.38773,1.35807,1.74594,1.0
-0.38635,1.36904,1.75554,1.0
-0.38493,1.38007,1.76515,1.0
-0.38347,1.39116,1.77478,1.0
-0.38196,1.40231,1.78443,1.0
-0.38041,1.41352,1.79409,1.0
-0.37881,1.4248,1.80377,1.0
-0.37717,1.43614,1.81347,1.0
-0.37549,1.44755,1.82319,1.0
-0.37376,1.45902,1.83293,1.0
-0.37199,1.47056,1.8427,1.0
-0.37017,1.48217,1.85249,1.0
-0.36831,1.49385,1.8623,1.0
-0.3664,1.5056,1.87214,1.0
-0.36444,1.51742,1.88201,1.0
-0.36244,1.52932,1.89191,1.0
-0.36039,1.54129,1.90183,1.0
-0.35829,1.55334,1.91178,1.0
-0.35614,1.56547,1.92177,1.0
-0.35395,1.57768,1.93179,1.0
-0.35171,1.58998,1.94184,1.0
-0.34942,1.60236,1.95193,1.0
-0.34708,1.61483,1.96206,1.0
-0.34469,1.62739,1.97223,1.0
-0.34225,1.64004,1.98244,1.0
-0.33975,1.65279,1.99269,1.0
-0.3372,1.66564,2.00299,1.0
-0.3346,1.67859,2.01334,1.0
-0.33194,1.69164,2.02374,1.0
-0.32923,1.7048,2.03419,1.0
-0.32646,1.71807,2.04469,1.0
-0.32363,1.73145,2.05525,1.0
-0.32075,1.74495,2.06587,1.0
-0.31781,1.75857,2.07655,1.0
-0.31481,1.77232,2.0873,1.0
-0.31174,1.7862,2.09812,1.0
-0.30861,1.80022,2.10901,1.0
-0.30542,1.81438,2.11998,1.0
-0.30216,1.82869,2.13103,1.0
-0.29883,1.84315,2.14216,1.0
-0.29543,1.85777,2.15338,1.0
-0.29196,1.87256,2.16469,1.0
-0.28841,1.88752,2.17611,1.0
-0.28478,1.90267,2.18763,1.0
-0.28107,1.91801,2.19926,1.0
-0.27728,1.93355,2.21101,1.0
-0.2734,1.9493,2.22289,1.0
-0.26943,1.96528,2.2349,1.0
-0.26537,1.98149,2.24705,1.0
-0.26121,1.99796,2.25936,1.0
-0.25695,2.01469,2.27183,1.0
-0.25258,2.03171,2.28447,1.0
-0.24809,2.04903,2.2973,1.0
-0.24348,2.06667,2.31033,1.0
-0.23874,2.08466,2.32358,1.0
-0.23387,2.10302,2.33706,1.0
-0.22885,2.12179,2.3508,1.0
-0.22367,2.14099,2.36482,1.0
-0.21832,2.16067,2.37915,1.0
-0.21278,2.18087,2.39381,1.0
-0.20704,2.20164,2.40885,1.0
-0.20108,2.22305,2.4243,1.0
-0.19488,2.24517,2.44022,1.0
-0.1884,2.26809,2.45667,1.0
-0.18162,2.29191,2.47371,1.0
-0.17449,2.31678,2.49144,1.0
-0.16695,2.34285,2.50998,1.0
-0.15894,2.37035,2.52947,1.0
-0.15037,2.39956,2.55011,1.0
-0.14111,2.43088,2.57217,1.0
-0.13097,2.46489,2.59604,1.0
-0.11968,2.50245,2.62231,1.0
-0.10677,2.54502,2.65197,1.0
-0.09138,2.59533,2.68688,1.0
-0.07149,2.65971,2.73136,1.0
-0.03982,2.75971,2.801,1.0
0.06018,2.85971,2.901,1.0
0.01863,2.75971,2.81513,1.0
0.11863,2.85971,2.91513,1.0
0.07609,2.75971,2.82891,1.0
0.17609,2.85971,2.92891,1.0
0.13253,2.75971,2.84225,1.0
0.23253,2.85971,2.94225,1.0
0.18796,2.75971,2.85512,1.0
0.28796,2.85971,2.95512,1.0
0.24233,2.75971,2.8674,1.0
0.34233,2.85971,2.9674,1.0
0.29567,2.75971,2.87909,1.0
0.39567,2.85971,2.97909,1.0
0.34795,2.75971,2.8901,1.0
0.44795,2.85971,2.9901,1.0
0.39916,2.75971,2.90037,1.0
0.49916,2.85971,3.00037,1.0
0.4493,2.75971,2.90986,1.0
0.5493,2.85971,3.00986,1.0
0.49837,2.75971,2.91855,1.0
0.59837,2.85971,3.01855,1.0
0.5464,2.75971,2.92646,1.0
0.6464,2.85971,3.02646,1.0
0.5934,2.75971,2.93357,1.0
0.6934,2.85971,3.03357,1.0
0.63939,2.75971,2.9399,1.0
0.73939,2.85971,3.0399,1.0
0.68441,2.75971,2.9455,1.0
0.78441,2.85971,3.0455,1.0
0.72846,2.75971,2.95036,1.0
0.82846,2.85971,3.05036,1.0
0.7716,2.75971,2.95456,1.0
0.8716,2.85971,3.05456,1.0
0.81387,2.75971,2.95816,1.0
0.91387,2.85971,3.05816,1.0
0.85531,2.75971,2.96123,1.0
0.95531,2.85971,3.06123,1.0
0.89596,2.75971,2.96383,1.0
0.99596,2.85971,3.06383,1.0
0.93582,2.75971,2.96593,1.0
1.03582,2.85971,3.06593,1.0
0.97493,2.75971,2.96759,1.0
1.07493,2.85971,3.06759,1.0
1.01337,2.75971,2.96896,1.0
1.11337,2.85971,3.06896,1.0
1.05112,2.75971,2.96997,1.0
1.15112,2.85971,3.06997,1.0
1.08824,2.75971,2.97072,1.0
1.18824,2.85971,3.07072,1.0
1.12472,2.75971,2.97119,1.0
1.22472,2.85971,3.07119,1.0
1.1606,2.75971,2.97144,1.0
1.2606,2.85971,3.07144,1.0
1.1959,2.75971,2.97149,1.0
1.2959,2.85971,3.07149,1.0
1.23064,2.75971,2.97149,1.0
1.33064,2.85971,3.07149,1.0
1.26483,2.75971,2.97149,1.0
1.36483,2.85971,3.07149,1.0
1.29843,2.75971,2.97149,1.0
1.39843,2.85971,3.07149,1.0
1.33144,2.75971,2.97149,1.0
1.43144,2.85971,3.07149,1.0
1.36385,2.75971,2.97149,1.0
1.46385,2.85971,3.07149,1.0
1.39567,2.75971,2.97149,1.0
1.49567,2.85971,3.07149,1.0
1.42687,2.75971,2.97149,1.0
1.52687,2.85971,3.07149,1.0
1.45742,2.75971,2.97149,1.0
1.55742,2.85971,3.07149,1.0
1.48732,2.75971,2.97149,1.0
1.58732,2.85971,3.07149,1.0
1.51657,2.75971,2.97149,1.0
1.61657,2.85971,3.07149,1.0
1.54515,2.75971,2.97149,1.0
1.64515,2.85971,3.07149,1.0
1.57305,2.75971,2.97149,1.0
1.67305,2.85971,3.07149,1.0
1.60027,2.75971,2.97149,1.0
1.70027,2.85971,3.07149,1.0
1.62681,2.75971,2.97149,1.0
1.72681,2.85971,3.07149,1.0
1.65265,2.75971,2.97149,1.0
1.75265,2.85971,3.07149,1.0
1.67779,2.75971,2.97149,1.0
1.77779,2.85971,3.07149,1.0
1.70222,2.75971,2.97149,1.0
1.80222,2.85971,3.07149,1.0
1.72594,2.75971,2.97149,1.0
1.82594,2.85971,3.07149,1.0
1.74894,2.75971,2.97149,1.0
1.84894,2.85971,3.07149,1.0
1.77124,2.75971,2.97149,1.0
1.87124,2.85971,3.07149,1.0
1.79284,2.75971,2.97149,1.0
1.89284,2.85971,3.07149,1.0
1.81373,2.75971,2.97149,1.0
1.91373,2.85971,3.07149,1.0
1.83393,2.75971,2.97149,1.0
1.93393,2.85971,3.07149,1.0
1.85343,2.75971,2.97149,1.0
1.95343,2.85971,3.07149,1.0
1.87224,2.75971,2.97149,1.0
1.97224,2.85971,3.07149,1.0
1.89038,2.75971,2.97149,1.0
