W_x_error,W_y_error,W_z_error,V_x_error,V_y_error,V_z_error
0.0,0.0,0.0,1.600014999991739e-05,-2.9992000000200747e-06,0.0
0.0,0.0,0.0,1.600014999991739e-05,-2.9991999999645635e-06,0.0
0.0,0.0,0.0,1.7000149999946146e-05,-2.9991500000159377e-06,0.0
0.0,0.0,0.0,1.8000049999966627e-05,-9.991000000098005e-07,0.0
0.0,0.0,0.0,1.700009999994201e-05,-1.999150000042693e-06,0.0
0.0,0.0,0.0,1.7000049999937872e-05,-9.991500000139375e-07,0.0
0.0,0.0,0.0,1.6999999999933735e-05,8.499999593070129e-10,0.0
0.0,0.0,0.0,1.7999949999958353e-05,1.0008999999921997e-06,0.0
0.0,0.0,0.0,1.6999949999929598e-05,1.0008499999325515e-06,0.0
0.0,0.0,0.0,1.6999999999933735e-05,8.499999593070129e-10,0.0
0.0,0.0,0.0,1.699989999992546e-05,2.000849999905796e-06,0.0
0.0,0.0,0.0,1.7999799999945942e-05,4.000899999967444e-06,0.0
0.0,0.0,0.0,1.5999849999892568e-05,3.000800000041437e-06,0.0
0.0,0.0,0.0,1.5999899999896705e-05,2.0008000000126813e-06,0.0
0.0,0.0,0.0,1.5999849999892568e-05,3.000799999985926e-06,0.0
0.0,0.0,0.0,1.599979999988843e-05,4.0008000000146815e-06,0.0
0.0,0.0,0.0,1.799957999992774e-05,7.0010800000130935e-06,0.0
0.0,0.0,0.0,1.6999699999908913e-05,5.001020000006129e-06,0.0
0.0,0.0,0.0,1.69997600000249e-05,4.001019999977373e-06,0.0
0.0,0.0,0.0,1.69997600000249e-05,4.001019999977373e-06,0.0
0.0,0.0,0.0,1.8999700000077446e-05,5.001139999960547e-06,0.0
0.0,0.0,0.0,1.7999899999954216e-05,2.000899999965444e-06,0.0
0.0,0.0,0.0,1.6999999999933735e-05,8.499999593070129e-10,0.0
0.0,0.0,0.0,1.8000099999970764e-05,-1.999100000038556e-06,0.0
0.0,0.0,0.0,1.8999999999991246e-05,1.1399999833017205e-09,0.0
0.0,0.0,0.0,1.9999719999885812e-05,4.0014000000088146e-06,0.0
0.0,0.0,0.0,1.8999649999962287e-05,5.001329999976267e-06,0.0
0.0,0.0,0.0,1.899965000007331e-05,5.001329999976267e-06,0.0
0.0,0.0,0.0,1.8999649999962287e-05,5.001329999976267e-06,0.0
0.0,0.0,0.0,2.0999579999902984e-05,6.0014699999610954e-06,0.0
0.0,0.0,0.0,1.9999819999894086e-05,3.001199999963511e-06,0.0
0.0,0.0,0.0,1.9999949999904842e-05,1.0010000000004737e-06,0.0
0.0,0.0,0.0,1.9999899999900705e-05,2.0009999999737182e-06,0.0
0.0,0.0,0.0,1.9999699999884157e-05,5.001199999965511e-06,0.0
0.0,0.0,0.0,2.199957999993174e-05,7.00131999997744e-06,0.0
0.0,0.0,0.0,2.099963999990795e-05,6.001259999999231e-06,0.0
0.0,0.0,0.0,2.0999799999921187e-05,4.001049999924344e-06,0.0
0.0,0.0,0.0,2.1999899999958217e-05,2.0010999999819923e-06,0.0
0.0,0.0,0.0,2.199969999994167e-05,5.001320000030951e-06,0.0
0.0,0.0,0.0,2.0999759999917877e-05,4.001259999997231e-06,0.0
0.0,0.0,0.0,1.999987999989905e-05,2.0011999999902663e-06,0.0
0.0,0.0,0.0,1.9999939999904015e-05,1.0012000000170218e-06,0.0
0.0,0.0,0.0,1.9999789999891604e-05,3.001399999980059e-06,0.0
0.0,0.0,0.0,2.0999520000009042e-05,6.00167999992296e-06,0.0
0.0,0.0,0.0,1.9999679999882503e-05,4.0015999999698515e-06,0.0
0.0,0.0,0.0,1.8999859999979662e-05,2.0013300000010226e-06,0.0
0.0,0.0,0.0,1.900005999999621e-05,-9.988599999899428e-07,0.0
0.0,0.0,0.0,1.8999940000097304e-05,1.0011399999565462e-06,0.0
0.0,0.0,0.0,1.9999760000000144e-05,4.0011999999922665e-06,0.0
0.0,0.0,0.0,2.0999699999912913e-05,5.001260000025987e-06,0.0
0.0,0.0,0.0,1.9999699999884157e-05,5.001200000021022e-06,0.0
0.0,0.0,0.0,1.899963999996146e-05,6.001139999933791e-06,0.0
0.0,0.0,0.0,1.899963999996146e-05,6.001139999933791e-06,0.0
0.0,0.0,0.0,1.9999639999879193e-05,6.001199999994267e-06,0.0
0.0,0.0,0.0,2.099936999999663e-05,9.001469999991851e-06,0.0
0.0,0.0,0.0,1.8999510000061726e-05,7.001330000033779e-06,0.0
0.0,0.0,0.0,1.8999649999962287e-05,5.001329999976267e-06,0.0
0.0,0.0,0.0,1.899988000009234e-05,2.001139999985302e-06,0.0
0.0,0.0,0.0,1.7999759999942633e-05,4.001079999982338e-06,0.0
0.0,0.0,0.0,1.899975999997139e-05,4.001139999987302e-06,0.0
0.0,0.0,0.0,1.9999759999889122e-05,4.0011999999922665e-06,0.0
0.0,0.0,0.0,2.0999510000008215e-05,7.00146999993434e-06,0.0
0.0,0.0,0.0,2.0999579999902984e-05,6.0014699999610954e-06,0.0
0.0,0.0,0.0,1.999987999989905e-05,2.0011999999902663e-06,0.0
0.0,0.0,0.0,1.9999759999889122e-05,4.0011999999922665e-06,0.0
0.0,0.0,0.0,1.9999819999894086e-05,3.001200000019022e-06,0.0
0.0,0.0,0.0,2.0999819999922842e-05,3.0012599999684753e-06,0.0
0.0,0.0,0.0,2.199969999994167e-05,5.001320000030951e-06,0.0
0.0,0.0,0.0,2.2999640000076482e-05,6.00138000000916e-06,0.0
0.0,0.0,0.0,2.2999850000093858e-05,3.001149999959374e-06,0.0
0.0,0.0,0.0,2.1999899999958217e-05,2.0010999999819923e-06,0.0
0.0,0.0,0.0,2.1999949999962354e-05,1.0010999999532366e-06,0.0
0.0,0.0,0.0,2.1999899999958217e-05,2.0010999999819923e-06,0.0
